124467;36376;1929-12-22
124469;36376;1929-12-22
124471;36376;1929-12-15
124473;36376;1929-12-15
124475;36376;1929-12-08
124477;36376;1929-11-03
124479;36376;1929-11-03
124481;36376;1929-10-27
124483;36376;1929-10-27
124485;36376;1929-10-20
124487;36376;1929-10-13
124489;36376;1929-10-06
124491;36376;1929-09-29
124493;36376;1929-09-15
124495;36376;1929-09-08
124497;36376;1929-09-01
124499;36376;1929-08-18
124501;36376;1929-08-18
124503;36376;1929-08-04
124505;36376;1929-08-04
124507;36376;1929-06-29
124509;36376;1929-06-29
124511;36376;1929-06-16
124513;36376;1929-06-16
124515;36376;1929-06-09
124517;36376;1929-06-09
124519;36376;1929-06-02
124521;36376;1929-05-26
124523;36376;1929-05-12
124525;36376;1929-05-12
124527;36376;1929-04-21
124529;36376;1929-04-21
31559;36376;1929-03-31
124531;36376;1929-03-24
124533;36376;1929-03-10
124535;36376;1929-02-24
124537;36376;1929-02-24
124539;36376;1929-02-17
124541;36376;1929-02-17
124543;36376;1929-02-17
124545;36376;1929-02-03
124547;36376;1929-02-03
124549;36376;1929-01-20
124551;36376;1929-01-20
124553;36376;1929-01-20
124555;36376;1929-08-11
124557;36376;1929-12-01
124559;36376;1929-12-01
124561;36376;1929-12-01
124563;36376;1929-11-17
124565;36376;1929-11-10
124567;122104;1929-06-20
124569;122105;1929-03-30
124571;36376;1929-05-19
124573;122082;1929-11-24
124575;122082;1929-11-04
124581;41564;1929-07-16
124583;36374;1929-08-22
124585;89468;1929-03-21
124587;36374;1929-11-17
124589;36376;1929-04-28
124591;36376;1929-11-10
124593;36376;1929-05-19
124665;122056;1929-09-06
30943;36374;1929-09-06
124667;122106;1928-04-15
124671;122106;1929-02-05
124673;36374;1929-12-24
124675;122107;1929
124677;36156;1929-11-01
124679;59747;1929-06-28
124681;46493;1929-12-07
124683;122108;1929-06-01
124685;122109;1929-03-25
124689;36374;1929-06-01
124691;122110;1929-03-17
124693;36374;1929-01-31
124697;122109;1929-03-25
124699;46493;1929-03-22
124701;122106;1929-05-15
124703;122106;1929-05-01
124705;122082;1929-01-20
124707;122106;1929-06-04
124709;122056;1929-12-21
124711;122056;1929-03-31
124713;122106;1929-07-02
124715;122106;1929-06-11
124717;36374;1929-05-19
124719;36374;1929-08-21
124721;122111;1929
124723;36374;1929-12-29
124725;36374;1929-11-10
124727;122112;1929-05-22
124729;122076;1929-08-23
124731;122076;1929-08-24
124733;36374;1929-02-19
124735;36374;1929-05-05
124737;122106;1929-01-22
124739;122113;1928-07-18
124741;36376;1928-12-23
124743;36376;1928-11-11
124745;36376;1928-11-11
124747;36376;1928-11-11
124749;36376;1928-09-09
124751;36376;1928-08-12
124753;36376;1928-07-01
124755;36376;1928-05-27
124757;36376;1928-05-06
124759;36376;1928-03-18
124761;36376;1928-02-26
124763;36376;1928-02-12
124765;36376;1928-01-15
124767;36376;1928-10-21
124769;122114;1928-07-19
124771;122114;1928-07-01
124773;122115;1928-08-01
124775;122114;1928-07-01
124777;122056;1928-06-17
124779;36376;1928-06-23
124781;122082;1928-07-15
124783;122082;1928-09-09
124785;122082;1928-01-15
124787;122082;1928-07-08
124793;122056;1928-02-26
124795;36374;1928-11-01
124797;122116;1928-12-25
124799;122117;1928-05-01
124805;122118;1928-05-14
124807;122108;1928-06-01
124809;59747;1928-05-31
124813;46493;1928-12-08
124815;122119;1928-04-01
124817;122106;1928-06-11
124819;122106;1928-01-23
124821;122106;1928-01-28
124823;122120;1928-12-13
124825;122056;1928-11-26
124827;122109;1928-06-01
124829;122106;1928-12-31
124831;36374;1928-03-04
124833;122106;1928-03-07
124835;122056;1928-11-21
124837;122106;1928-02-06
124839;36374;1928-06-09
124841;122056;1928-04-29
124843;122056;1928-02-26
124845;36374;1928-07-08
124847;122082;1928-03-18
124849;36374;1928-03-18
124851;122111;1928
31561;122056;1928-06-04
124853;36374;1927-08-07
124855;122121;1928-05-01
124857;122056;1928-10-14
124859;122106;1928-11-06
124861;89478;1928-12-01
124863;122122;1928-01-01
124865;122114;1928-07-01
124867;122056;1928-07-18
124869;36344;1927-01-03
124871;122089;1927-01-13
124873;122123;1927-04-23
124875;122123;1927-01-29
124877;122124;1927-01
124879;122125;1927-01-28
124881;122126;1927-09-05
124883;122127;1927
124885;36376;1927-11-20
124887;36376;1927-09-25
124889;36376;1927-06-26
124891;36376;1927-02-13
124893;36376;1927-11-27
124895;36376;1927-11-20
124897;36376;1927-10-30
124899;36376;1927-10-30
124901;36376;1927-09-04
124903;36376;1927-08-28
124905;36376;1927-07-24
124907;36376;1927-07-03
124909;36376;1927-06-19
124911;36376;1927-03-06
124913;36376;1927-01-23
124915;122128;1927-05-16
125151;122129;1927-03-23
125153;41321;1927-03-06
125155;36376;1927-04-10
125157;36376;1927-05-22
125159;122130;1927-04-22
125161;41289;1927-10-18
125163;89468;1927-10-06
125165;36376;1927-06-05
125167;122082;1927-09-18
125171;122131;1927-04-17
125173;122132;1927-08-06
125175;36376;1927-09-25
125177;122133;1927-10-18
125179;122134;1927-11-23
125181;36374;1927-12-09
125191;122135;1927-02-01
125193;59747;1927-06-30
125195;46493;1927-12-03
125197;122111;1927
125203;36376;1927-06-01
125205;122056;1927-02-20
125207;122106;1927-12-05
125209;122088;1927-09-14
125211;122106;1927-11-04
125213;36374;1927-09-27
125215;122056;1927-12-06
125217;122056;1927-03-28
31229;36374;1927-06-15
125219;122136;1927-02-01
125221;122082;1927-06-05
125223;122056;1927-07-19
125225;122137;1927-12-13
125227;122056;1927-06-05
125229;122056;1927-05-16
125231;122056;1927-12-25
125233;122106;1927-12-23
125237;122106;1927-10-31
125239;36374;1927-11-01
125241;122106;1927-11-09
125243;122106;1927-10-14
125245;122129;1927-01-01
125247;36374;1927-04-17
125249;36374;1927-12-21
125251;122056;1927-08-24
125253;122136;1927-03-01
125255;122082;1927-12-25
125257;89478;1927-08-01
125259;122106;1927-11-08
125261;41321;1927-03-20
125263;36374;1927-03-26
125265;122082;1927-03-27
125267;122138;1927-07-12
125269;122139;1927-07-22
125271;122140;1926-12
125273;122115;1926-12-09
125277;122141;1926-01-11
125279;122141;1926-01-01
125281;36376;1926-12-25
125283;36376;1926-11-28
125285;36376;1926-10-24
125287;36376;1926-10-10
125289;36376;1926-08-16
125291;36376;1926-07-18
125293;36376;1926-07-04
125295;36376;1926-06-06
125297;36376;1926-08-29
125299;36376;1926-05-16
125301;36376;1926-05-16
125303;36376;1926-05-01
125305;36376;1926-02-28
125307;36376;1926-02-07
125309;36376;1926-02-07
125311;36376;1926-02-07
125313;36376;1926-01-24
125315;36376;1926-01-17
125317;36376;1926-01-17
125319;36376;1926-05-23
125321;122142;1926-01-01
125325;36376;1926-04-04
125327;122082;1926-07-11
125329;122082;1926-06-27
125331;122082;1926-04-18
125333;122082;1926-03-21
125335;122082;1926-03-14
125337;122082;1926-06-13
125339;122102;1926-09-01
125341;41289;1926-08-11
125343;43848;1926-10-02
125345;122082;1926-11-07
125347;122082;1926-07-18
125349;122082;1926-02-21
125351;122143;1926-12-24
125353;122121;1926-09-01
125355;41507;1926-12-25
125357;61170;1926
125361;36374;1926-02-25
125363;36374;1926-01-24
125365;36374;1926-08-05
125367;122056;1926-08-09
125369;36374;1926-02-25
125371;41289;1926-07-09
125373;41289;1926-02-12
125375;122056;1926-01-02
125377;41289;1926-04-04
125379;122056;1926-12-16
125381;122134;1926-01-06
125383;122102;1926-09-01
125387;36374;1926-04-04
125389;122135;1926-08-01
125391;122136;1926-04-01
125393;36376;1926-05-30
125401;122144;1926-01-07
125403;122145;1926-01-01
125405;122146;1926-08-22
125407;122147;1926-02-07
125409;122076;1926-07-26
125411;122131;1926-01-01
125413;122148;1926-04-04
125415;59747;1926-12-17
125417;36376;1926-04-04
125421;122082;1926-07-25
125423;122082;1926-12-19
125425;122121;1926-11-01
125427;122134;1926-08-11
125429;36374;1926-06-15
125431;122111;1926
125433;122111;1926
125435;36374;1926-12-29
125437;122056;1926-11-18
125439;36374;1926-05-23
125441;122056;1926-11-09
125443;122136;1926-01-01
125445;122136;1926-12-01
125447;122076;1926-12-24
125449;122056;1926-04-10
125451;36374;1926-07-23
125453;122082;1926-09-19
125455;52605;1926-01-15
125457;42850;1926-04-09
125459;36374;1926-10-21
125461;122056;1926-02-18
125463;41531;1926-02-07
125465;122134;1926-03-17
125467;122134;1926-03-10
125469;122136;1926-02-01
125471;122136;1926-10-01
125473;122076;1926-12-28
125475;89478;1926-10-01
125477;36374;1926-02-06
125479;122076;1926-04-30
125481;36374;1926-07-25
125483;122056;1926-07-11
125485;52605;1926-07-10
125487;122075;1925-01-31
125489;122075;1925-01-31
125491;122125;1925-10-02
125493;122125;1925-03-06
125495;122149;1925-02
125497;122141;1925-12-25
125499;122150;1925-04-01
125501;36376;1925-12-25
125503;36376;1925-12-25
125505;36376;1925-12-06
125507;36376;1925-11-29
125509;36376;1925-11-15
125511;36376;1925-11-01
125513;36376;1925-10-04
125515;36376;1925-10-04
125517;36376;1925-08-09
125519;36376;1925-08-09
125521;36376;1925-07-19
125523;36376;1925-06-14
125525;36376;1925-06-14
125527;36376;1925-05-31
125529;36376;1925-05-31
125531;36376;1925-05-17
125533;36376;1925-05-17
125535;36376;1925-05-10
125537;36376;1925-05-03
125539;36376;1925-03-29
125541;36376;1925-03-22
125543;36376;1925-03-15
125545;36376;1925-03-15
125547;36376;1925-03-08
125549;36376;1925-03-08
125551;36376;1925-03-01
125553;36376;1925-03-01
125555;36376;1925-02-22
125557;36376;1925-02-15
125559;36376;1925-02-15
125561;36376;1925-02-15
125563;36376;1925-01-08
125565;36376;1915-02-01
125567;36376;1925-01-25
125569;36376;1925-01-25
125571;36376;1925-01-25
125573;36376;1925-01-11
125575;122151;1925-12-07
125579;32684;1925
125581;122076;1925-04-09
125583;122152;1925-03-11
126229;122153;1925-11-29
126231;122154;1925-12-01
126233;122155;1925-02-01
126235;41289;1925-04-15
126237;41289;1925-06-03
126239;41289;1925-01-25
126241;43848;1925-07-18
126243;43848;1925-07-18
126245;43848;1925-01-24
126247;43848;1925-01-17
126249;122138;1925-01-01
126251;41289;1925-04-12
126253;122156;1925-01-03
126255;41507;1925-11-29
126257;41531;1925-05-31
33249;36374;1925-06-07
126259;36374;1925-12-23
126261;41289;1925-02-08
126263;36374;1925-06-19
126265;36376;1925-04-02
126267;46493;1925-06-06
126269;122157;1925-11-01
126271;36374;1925-01-30
126273;122122;1925-12-25
126275;36374;1925-08-22
126277;122158;1925
126279;122159;1925-11-25
126281;122056;1925-02-13
126283;122134;1925-03-04
126285;122056;1925-06-07
126287;122160;1925-11-17
126289;122056;1925-05-17
126291;122134;1925-06-17
126293;122136;1925-11-01
126295;122161;1925-05-01
126297;122111;1925
126299;122111;1925
126301;122056;1925-10-18
126303;122160;1925-10-18
126305;36374;1925-10-25
126307;122056;1925-09-10
126309;122056;1925-03-21
126311;122082;1925-12-20
126313;36374;1925-05-20
126315;41289;1925-05-17
126317;122153;1925-02-01
126319;122056;1925-01-05
126321;41289;1925-01-16
126323;36374;1925-03-07
126325;122158;1925
126327;36374;1925-04-12
126329;46493;1925-12-05
126331;122056;1925-03-08
126333;43848;1925-02-07
126335;122134;1925-02-04
126337;36374;1925-12-02
126339;36374;1925-02-11
119065;62506;1925
119025;60590;1925
126341;89478;1925-10-01
126343;122056;1925-11-09
126345;41531;1925-03-26
126347;122076;1925-12-06
126349;43848;1925-05-09
126351;36376;1924-12-25
126353;36376;1924-12-14
126355;36376;1924-12-07
126357;36376;1924-11-23
126359;36376;1924-11-09
126361;36376;1924-11-09
126363;36376;1924-10-26
126365;36376;1924-10-05
126367;36376;1924-10-05
126369;36376;1924-09-14
126371;36376;1924-09-14
126373;36376;1924-09-14
126375;36376;1931-08-31
126377;36376;1924-08-31
126379;36376;1924-08-31
126381;36376;1924-08-17
126383;36376;1924-08-17
126385;36376;1924-08-17
126387;36376;1924-08-03
126389;36376;1924-07-20
126391;36376;1924-06-29
126393;36376;1924-06-08
126395;36376;1924-06-08
126397;36376;1924-06-08
126399;36376;1924-05-11
126401;36376;1924-05-11
126403;36376;1924-05-11
126405;36376;1924-05-04
126407;36376;1924-05-04
126409;36376;1924-05-04
126411;36376;1924-04-27
126413;36376;1924-04-27
126415;36376;1924-04-27
126417;36376;1924-04-27
126419;36376;1924-04-27
126421;36376;1924-04-20
126423;36376;1924-04-20
126425;36376;1924-04-20
126427;36376;1924-04-13
126429;36376;1924-04-06
126431;36376;1924-04-06
126433;36376;1924-03-30
126435;36376;1924-03-23
126437;36376;1924-03-16
126439;36376;1924-03-16
126441;36376;1924-03-09
126443;36376;1924-03-09
126445;36376;1924-03-02
126447;36376;1924-03-02
126449;36376;1924-03-02
126451;36376;1924-02-24
126453;36376;1924-02-24
126455;36376;1924-02-17
126457;36376;1924-02-10
126459;36376;1924-02-10
126461;36376;1924-02-10
126463;36376;1924-02-02
126465;36376;1924-02-02
126467;36376;1924-02-02
126469;36376;1924-07-06
126471;36376;1924-07-06
126473;36376;1924-01-27
126475;36376;1923-01-27
126477;36376;1924-01-27
126479;36376;1924-01-20
126481;36376;1924-01-20
126483;36376;1923-01-20
126485;36376;1924-01-13
126487;36376;1924-01-06
126489;41289;1924-07-13
126491;41289;1924-06-04
126493;122162;1924
126497;122163;1924-06-01
126499;41289;1924-09-03
126501;43848;1924-11-01
126503;43848;1924-04-26
126505;43848;1924-03-08
126507;43848;1924-07-26
126509;43848;1924-03-08
126511;43848;1924-09-13
126513;43848;1924-09-13
126515;43848;1924-08-30
126517;43848;1924-08-23
126519;43848;1924-05-17
126521;43848;1924-03-29
126523;43848;1924-02-09
126525;43848;1924-01-12
126527;43848;1924-08-09
126529;55458;1924-08-17
126531;41531;1924-08-01
126537;36376;1924-12-27
126539;122146;1924-04-20
126541;122164;1924-12-25
126543;36374;1924-04-23
126553;122165;1924-01-05
126555;36374;1924-01-25
126559;122166;1924-10-10
126561;122166;1924-09-19
126563;122167;1924
126565;122122;1924-12-25
126567;46493;1924-12-20
126569;43848;1924-04-19
126573;39950;1924-12-14
126575;36374;1924-11-20
126577;41289;1924-11-26
126579;36374;1924-07-12
126583;122168;1924-04-01
126585;36344;1924-12-24
126587;41289;1924-12-25
126589;122056;1924-12-24
126591;41531;1924-01-26
126593;36344;1924-04-09
126595;122056;1924-11-16
126597;122169;1924-11-19
126599;122056;1924-11-15
126601;36374;1924-02-21
126603;43848;1924-12-27
126605;122170;1924-12-27
126607;41289;1924-04-20
126609;122158;1924-01-01
126611;36374;1924-06-03
126613;43848;1924-02-02
126615;41531;1924-11-28
126617;36374;1924-09-04
126619;89478;1924-06-01
126621;122076;1924-04-20
126623;36374;1924-11-30
126625;36374;1924-11-23
126627;36374;1924-11-15
126629;122169;1923-06-16
126631;122103;1923-05-22
126635;36376;1923-12-30
126637;36376;1923-12-30
126639;36376;1923-12-30
126641;36376;1923-12-23
126643;36376;1923-12-16
126645;36376;1923-12-16
126647;36376;1923-12-08
126649;36376;1923-12-08
126651;36376;1923-12-08
126653;36376;1923-12-02
126655;36376;1923-12-02
126657;36376;1923-12-02
126659;36376;1923-11-25
126661;36376;1923-11-25
126663;36376;1923-11-25
126665;36376;1923-11-25
126667;36376;1923-11-18
126669;36376;1923-11-18
126671;36376;1923-11-18
126673;36376;1923-11-11
126675;36376;1923-11-11
126677;36376;1923-11-04
126679;36376;1923-11-04
126681;36376;1923-10-28
126683;36376;1923-10-28
126685;36376;1923-10-28
126687;36376;1923-10-21
126689;36376;1923-10-14
126691;36376;1923-10-14
126693;36376;1923-10-07
126695;36376;1923-10-07
126697;36376;1923-10-07
126699;36376;1923-10-07
126701;36376;1923-09-30
126703;36376;1923-09-30
126705;36376;1923-09-23
126707;36376;1923-09-23
126709;36376;1923-09-16
126711;36376;1923-09-08
126713;36376;1923-09-02
126715;36376;1923-08-26
126717;36376;1923-08-19
126719;36376;1923-08-19
126721;36376;1923-08-12
126723;36376;1923-08-12
126725;36376;1923-08-05
126727;36376;1923-08-05
126729;36376;1923-07-29
126731;36376;1923-07-29
126733;36376;1923-07-29
126735;36376;1923-07-22
126737;36376;1923-07-22
126739;36376;1923-07-23
126741;36376;1923-07-15
126743;36376;1923-07-15
126745;36376;1923-07-08
126747;36376;1923-07-01
126749;36376;1923-06-24
126751;36376;1923-06-17
126753;36376;1923-06-10
126755;36376;1923-06-03
126757;36376;1923-05-27
126759;36376;1923-05-20
126761;36376;1923-05-13
126763;36376;1923-05-06
126765;36376;1923-04-29
126767;36376;1923-04-29
126769;36376;1923-04-29
126771;36376;1923-04-22
126773;36376;1923-04-22
126775;36376;1923-04-15
126777;36376;1923-04-15
126779;36376;1923-04-08
126781;36376;1923-04-08
126783;36376;1923-04-01
126785;36376;1923-04-01
126787;36376;1923-03-25
126789;36376;1923-03-18
126791;36376;1923-03-18
126793;36376;1923-03-11
126795;36376;1923-03-11
126797;36376;1923-03-11
126799;36376;1923-03-04
126801;36376;1923-02-25
126803;36376;1923-02-25
126805;36376;1923-02-18
126807;36376;1923-02-18
126809;36376;1923-02-11
126811;36376;1923-02-11
126813;36376;1923-02-11
126815;36376;1922-02-04
126817;36376;1923-02-04
126819;36376;1923-01-28
126821;36376;1923-01-21
126823;36376;1923-01-14
126825;36376;1923-01-14
126827;36376;1923-01-06
126829;36376;1923-01-06
126831;36376;1923-06-29
126881;122076;1923-01-24
126883;122153;1923-09-08
126885;122171;1923-07-08
126887;122172;1923-07-25
126889;43848;1923-01-27
126891;43848;1923-06-16
126893;43848;1923-06-09
126895;43848;1923-07-28
126897;43848;1923-05-26
126899;43848;1923-05-19
126901;43848;1928-04-28
126903;43848;1923-04-14
126905;43848;1923-03-31
126907;43848;1923-03-03
126909;43848;1923-02-24
126911;43848;1923-02-17
126913;43848;1923-01-13
126915;43848;1923-04-07
126917;43848;1923-01-13
126919;43848;1923-12-29
126921;122173;1923-10-01
126923;52605;1923-07-03
126925;41531;1923-06-19
126927;122174;1923-11-01
126929;36344;1923-06-12
126931;36374;1925-06-12
126933;41289;1923-05-01
126935;41289;1923-11-18
126937;42850;1923-06-30
126939;41289;1923-12-25
126941;122156;1923-02-17
126943;31813;1923
126945;31813;1923
126947;31813;1923
126949;31813;1923
126951;31813;1923
126953;31813;1923
126955;31813;1923
126957;31813;1923
126959;31813;1923
126961;31813;1923
126963;31813;1923
126965;31813;1923
126967;122175;1923
126969;122175;1923
126971;122176;1923
32770;36156;1923-06-01
126977;46493;1923-03-31
126979;46493;1923-06-09
126981;46493;1923-03-24
126983;43848;1923-06-30
126985;36374;1923-02-10
126987;58435;1923-04-23
126991;122165;1923-01-11
126993;41289;1923-09-02
126995;36374;1923-09-07
126997;36374;1923-05-20
126999;36374;1923-02-11
127001;36374;1923-05-03
127003;39950;1923-10-08
127005;41289;1923-02-11
127007;43848;1923-11-10
127009;39950;1923-12-24
127011;36374;1923-06-17
127013;122177;1923-12-29
127015;41531;1923-09-12
127017;36374;1923-11-28
127019;41289;1923-12-02
127021;52605;1923-12-25
127023;36374;1923-12-20
127025;43848;1923-11-24
127027;36374;1923-10-23
127029;41289;1923-09-23
127031;36374;1923-04-01
127033;41531;1923-11-29
127035;36374;1923-12-23
127037;41289;1923-12-30
127039;43848;1923-03-10
127041;43848;1923-01-20
127043;122076;1923-11-28
127045;122076;1924-11-24
127047;122076;1923-10-24
127049;36156;1923-06-01
127051;122178;1923-12-30
127053;89478;1923-12-01
127055;89478;1923-08-01
127057;122179;1923-12-25
127059;36376;1922-09-01
127061;36376;1922-04-15
127063;122180;1922-05-11
127065;41289;1922-03-19
127067;41289;1922-02-15
127069;36376;1922-10-29
127071;36376;1922-10-29
127073;36376;1922-11-06
127075;36376;1922-10-15
127077;36376;1922-10-01
127079;36376;1922-12-31
127081;36376;1922-12-31
127083;36376;1922-12-24
127085;36376;1922-12-17
127087;36376;1922-12-17
127089;36376;1922-12-10
127091;36376;1922-12-03
127093;36376;1922-12-03
127095;36376;1922-11-26
127097;36376;1922-11-19
127099;36376;1922-11-12
127101;36376;1922-11-06
127103;36376;1922-10-22
127105;36376;1922-10-15
127107;36376;1922-10-15
127109;36376;1922-10-08
127111;36376;1922-10-08
127113;36376;1922-09-24
127115;36376;1922-09-24
127117;36376;1922-09-24
127119;36376;1922-09-17
127121;36376;1922-09-17
127123;36376;1922-09-03
127125;36376;1922-09-03
127127;36376;1922-09-03
127129;36376;1922-08-27
127131;36376;1922-08-27
127133;36376;1922-08-27
127135;36376;1922-08-20
127137;36376;1922-08-13
127139;36376;1922-08-13
127141;36376;1922-08-06
127143;36376;1922-08-06
127145;36376;1922-08-06
127147;36376;1922-07-30
127149;36376;1922-07-23
127151;36376;1922-07-23
127153;36376;1922-07-16
127155;36376;1922-07-16
127157;36376;1922-07-09
127159;36376;1922-07-02
127161;36376;1922-07-02
127163;36376;1922-07-02
127165;36376;1922-06-25
127167;36376;1922-06-25
127169;36376;1922-06-18
127171;36376;1922-06-11
127173;36376;1922-06-11
31797;36376;1922-06-04
127175;36376;1922-05-28
31485;36376;1922-05-14
135191;36376;1922-05-14
135193;36376;1922-05-14
127177;36376;1922-05-07
127179;36376;1922-04-30
127181;36376;1922-04-30
127183;36376;1922-04-23
127185;36376;1922-04-16
127187;36376;1922-04-16
127189;36376;1922-04-09
127191;36376;1922-04-02
127193;36376;1922-04-02
127195;36376;1922-04-02
127197;36376;1922-03-25
127199;36376;1922-03-25
127201;36376;1922-03-19
127203;36376;1922-03-12
127205;36376;1922-03-12
127207;36376;1922-03-05
127209;36376;1922-03-05
127211;36376;1922-02-26
127213;36376;1922-02-26
127215;36376;1922-02-26
30227;36376;1922-02-19
127217;36376;1922-02-12
127219;36376;1922-02-12
127221;36376;1922-02-05
127223;36376;1922-01-29
127225;36376;1922-01-22
127227;36376;1922-01-15
127229;36376;1922-01-15
127231;36376;1922-12-31
127233;36376;1922-01-08
127235;36376;1922-01-08
127237;36376;1922-01-01
127239;36376;1922-01-01
127241;36376;1922-01-01
127245;30149;1922
127247;122181;1922-03-04
127249;122181;1922-03-07
127251;122182;1922-05-13
127253;30149;1922
127255;30149;1922
127257;30149;1922
127259;30149;1922
127261;30149;1922
127263;30149;1922
127265;30149;1922
127267;30149;1922
127269;30149;1922
127271;30149;1922
127273;30149;1922
127275;30149;1922
127277;30149;1922
127279;30149;1922
127281;30149;1922
127283;30149;1922
127285;30149;1922
127287;30149;1922
127289;30149;1922
127291;30149;1922
127293;30149;1922
127295;30149;1922
127297;30149;1922
127299;30149;1922
127301;30149;1922
127303;30149;1922
127305;30149;1922
127307;30149;1922
127309;30149;1922
127311;30149;1922
127313;30149;1922
127315;30149;1922
127317;30149;1922
127319;30149;1922
127321;30149;1922
127323;30149;1922
127325;30149;1922
127327;30149;1922
127329;30149;1922
127331;30149;1922
127333;30149;1922
127335;30149;1922
127337;30149;1922
127339;30149;1922
127341;30149;1922
127343;30149;1922
127345;30149;1922
127347;30149;1922
127349;30149;1922
127351;30149;1922
127353;30149;1922
127355;30149;1922
127357;30149;1922
127359;30149;1922
127361;30149;1922
127363;30149;1922
127365;30149;1922
127367;30149;1922
127369;30149;1922
127371;30149;1922
127373;30149;1922
127375;30149;1922
127377;30149;1922
127379;30149;1922
127381;30149;1922
127383;30149;1922
127385;30149;1922
127387;30149;1922
127389;30149;1922
127391;30149;1922
127393;30149;1922
127395;30149;1922
127397;30149;1922
127399;30149;1922
127401;30149;1922
127403;30149;1922
127405;30149;1922
127407;30149;1922
127409;30149;1922
127411;30149;1922
127413;30149;1922
127415;30149;1922
127417;30149;1922
127419;30149;1922
127421;30149;1922
127423;30149;1922
127425;30149;1922
127427;30149;1922
127429;30149;1922
127431;30149;1922
127433;30149;1922
127435;30149;1922
127437;30149;1922
127439;30149;1922
127441;30149;1922
127443;30149;1922
127445;30149;1922
127447;30149;1922
127449;30149;1922
127451;30149;1922
127453;30149;1922
127455;30149;1922
127457;30149;1922
127459;30149;1922
127461;30149;1922
127463;30149;1922
127465;30149;1922
127467;30149;1922
127469;30149;1922
127471;30149;1922
127473;30149;1922
127475;30149;1922
127477;30149;1922
127479;30149;1922
127481;30149;1922
127483;30149;1922
127485;30149;1922
127487;30149;1922
127489;30149;1922
127491;30149;1922
127493;30149;1922
127495;30149;1922
127497;30149;1922
127499;30149;1922
127501;30149;1922
127503;122183;1922
127505;122146;1922-09-07
127507;43848;1922-12-30
127509;43848;1922-12-23
127511;43848;1922-12-02
127513;43848;1922-11-25
127515;43848;1922-11-11
127517;42850;1922-10-27
127519;43848;1922-12-16
127521;43848;1922-10-21
127523;43848;1922-07-16
127525;43848;1922-01-01
127527;122173;1922-04-01
127529;43848;1922-02-19
127531;43848;1922-07-30
127533;43848;1922-04-23
127535;43848;1922-09-23
127537;43848;1922-01-22
127539;122184;1922-03-25
127545;36374;1922-12-24
127547;36374;1922-07-16
32534;41289;1922-06-11
127549;122184;1922-01-01
31795;41289;1922-01-15
32618;36374;1922-02-14
127551;36374;1922-03-04
127553;36374;1922-07-06
127555;42850;1922-10-01
127557;88666;1922
127559;122185;1922-12-26
30049;89471;1922-05-01
127565;36156;1922-11-01
31455;36156;1922-05-01
127567;122173;1922-04-01
127569;41507;1922-02-28
127571;36156;1922-05-01
127577;39950;1922-12-23
127581;122186;1922-09-05
127583;36374;1922-12-31
127585;122111;1922
29995;36374;1922-09-23
127589;41289;1922-09-17
127591;43848;1922-10-14
127593;43848;1922-10-07
127595;122187;1922-09-29
127597;122188;1922-01-06
127599;122189;1922-01-01
127601;41484;1922-03-25
127603;36374;1922-01-22
127605;36374;1922-11-17
127607;122111;1922
127609;43848;1922-04-02
127611;36374;1922-03-16
127613;122151;1922-05-15
127615;89478;1922-05-01
30339;89478;1922-12-01
127617;89478;1922-01-01
127619;42850;1922-12-24
127621;36376;1921-12-25
127623;36376;1921-12-18
127625;36376;1921-12-18
127627;36376;1921-12-11
127629;36376;1921-12-11
127631;36376;1921-12-11
127633;36376;1921-12-11
30101;36376;1921-12-04
30097;36376;1921-12-04
30079;36376;1921-12-04
127635;36376;1921-11-27
127637;36376;1921-11-27
127639;36376;1921-11-20
30871;36376;1921-11-12
127641;36376;1921-11-06
127643;36376;1921-11-06
127645;36376;1921-10-30
127647;36376;1921-10-30
127649;36376;1921-10-30
127651;36376;1921-10-30
127653;36376;1921-10-23
127655;36376;1921-10-23
127657;36376;1921-10-16
127659;36376;1921-10-16
127661;36376;1921-10-16
127663;36376;1921-10-09
127665;36376;1921-10-09
127667;36376;1921-10-09
127669;36376;1921-10-09
127671;36376;1921-10-02
127673;36376;1921-09-25
127675;36376;1921-09-25
127677;36376;1921-09-18
127679;36376;1921-09-18
127681;36376;1921-09-11
127683;36376;1921-09-11
127685;36376;1921-09-11
127687;36376;1921-09-04
127689;36376;1921-08-28
127691;36376;1921-08-28
127693;36376;1921-08-21
127695;36376;1921-08-14
127697;36376;1921-08-14
127699;36376;1921-08-07
127701;36376;1921-08-07
127703;36376;1921-07-31
127705;36376;1921-07-31
127707;36376;1921-07-31
127709;36376;1921-07-24
127711;36376;1921-07-24
127713;36376;1921-07-17
127715;36376;1921-07-17
127717;36376;1921-07-17
127719;36376;1921-07-10
127721;36376;1921-07-10
127723;36376;1921-07-03
127725;36376;1921-07-03
127727;36376;1921-06-26
127729;36376;1921-06-19
127731;36376;1921-06-19
127733;36376;1921-06-19
127735;36376;1921-06-12
127737;36376;1921-06-12
127739;36376;1921-06-12
127741;36376;1921-06-05
127743;36376;1921-06-05
127745;36376;1921-06-05
127747;36376;1921-05-29
127749;36376;1921-05-29
127751;36376;1921-05-29
127753;36376;1921-05-22
127755;36376;1921-05-22
127757;36376;1921-05-15
127759;36376;1921-05-15
127761;36376;1921-05-15
127763;36376;1921-05-15
127765;36376;1921-05-08
127767;36376;1921-05-08
